chance_id,business_unit,org_country,pricelist,amount,deal_age,seq_win_prob,seq_prob_slope,seq_prob_acceleration,seq_prob_momentum,seq_prob_max_drawdown,seq_prob_turning_pts,seq_prob_final_trend,seq_prob_vol_ratio,seq_stage_range,seq_stage_reversals,seq_stage_velocity,seq_amt_cv,seq_amt_trend,seq_max_gap,seq_gap_cv,seq_burst,seq_recent_frac
00ea9a17f341e152,3,6b7e1f5b521de19b,,21273.147061594493,0,0.8409383,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0
00f1e37e810a271a,2,6b7e1f5b521de19b,6f9a9c5f2856c8b3,1.170863568534039,0,0.58180207,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0
00f2665ec46579df,4,c2397d14e54a98b9,28c9c64e5918b06e,2556.49962952868,0,0.2142955,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0.12792580604597226,0.29836046891556606,0.0,0.0,3,1.0
00f8be2260929821,3,6b7e1f5b521de19b,,10655.425849350459,0,0.87247443,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0
010892986982669c,2,6b7e1f5b521de19b,6f9a9c5f2856c8b3,9721.332606136886,0,0.40555847,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0
010978d972a1937f,0,6b7e1f5b521de19b,6f9a9c5f2856c8b3,426820.3246512218,0,0.17732334,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0
010c6e0b9ae07253,3,6b7e1f5b521de19b,,2.4198904513070483,0,9.662988e-05,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0
013825ce6d9ea318,0,6b7e1f5b521de19b,6f9a9c5f2856c8b3,1.170863568534039,0,0.8071544,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0
0148e465addc6420,3,6b7e1f5b521de19b,,4143.3804614791225,677,0.00030164298,1.9055403711378912e-18,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0.0,0.0,127.0,0.7152406589900252,3,0.38461538461538464
014df8fc397fef8d,3,6b7e1f5b521de19b,d4f34f97b6d22a81,634.3345668274252,0,0.00068957865,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0
0151caf751624411,6,6b7e1f5b521de19b,,88724.25999587397,0,0.9991079,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0
015ed8eacd574ff6,3,6b7e1f5b521de19b,,2.4198904513070483,0,0.0027842831,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0
017062c1d7d96fef,0,062b9e5a52eb6d8e,,211886.93573359575,468,0.49915457,-1.7422383876160618e-17,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0.0,0.0,169.0,0.844857852353557,2,0.4444444444444444
018634d792cf9f2e,0,6b7e1f5b521de19b,d4f34f97b6d22a81,2964.505440627761,34,0.010515949,-2.6782871116858915e-16,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0.03316064570037436,-0.031248775949576042,31.0,1.2317877405602495,2,0.5
018c7eea8a1f3f67,0,6b7e1f5b521de19b,,9136393.74559947,736,0.002285808,0.0026995632599661327,-0.030303030303030304,5.0,0.0,0,0,5.715476063227417e-10,0.0,0,0.0,0.4279332427407896,0.26958186456757155,374.0,1.0082107682409651,2,0.2857142857142857
019b79cf05783dd6,0,674ec33189ed753c,,3163431.287434749,1216,0.00027125547,-2.6277602777538543e-18,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0.0,0.0,816.0,0.0,2,1.0
01a1531aa45cd621,2,6b7e1f5b521de19b,d4f34f97b6d22a81,1.170863568534039,0,0.15676898,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0
01ad8b4e3734244d,6,6b7e1f5b521de19b,,34210.72522011173,432,3.509972e-05,0.004187024704085852,-0.02631578947368421,-5.0,25.0,4,0,1.592158636560492,0.0,0,0.0,0.8302948272465144,29217.370217927884,82.0,1.0434655249228943,3,0.17647058823529413
01b50064c9ac61d4,2,6b7e1f5b521de19b,6f9a9c5f2856c8b3,1119646.8813839448,0,0.07529551,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,1.7320435624673631,956256.3398588025,0.0,0.0,4,1.0
01b66362be913fb5,0,6b7e1f5b521de19b,,2496199.0774283707,2,0.50542563,-1.6239695141939146e-15,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0.5195874414322172,2.1630885045188006,2.0,0.0,2,1.0
01d5306772786690,2,6b7e1f5b521de19b,,121130.27981900205,0,0.03803968,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0
01e648f75557b90c,0,6b7e1f5b521de19b,6f9a9c5f2856c8b3,1.170863568534039,0,0.06717388,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0
01ee9d1503620002,0,6b7e1f5b521de19b,6f9a9c5f2856c8b3,362.56163530896134,0,0.084705494,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0
01f27197cd7e304c,2,6b7e1f5b521de19b,6f9a9c5f2856c8b3,1.170863568534039,0,0.32202145,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0
01f7b12471766591,0,6b7e1f5b521de19b,6f9a9c5f2856c8b3,368869.1381210446,0,0.061051168,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0
01fee37a4ba63472,2,6b7e1f5b521de19b,,25875.21886714959,336,0.0019567227,-8.781021821736213e-20,0.0,0.0,0.0,0,0,1.0,3.0,1,-0.008928571428571428,0.0,0.0,285.0,1.3948652597739313,2,0.6
020544cf12d9a272,0,6b7e1f5b521de19b,6f9a9c5f2856c8b3,822942.0430264678,1,0.09192316,22.499999999999996,-45.0,45.0,0.0,0,0,5.555555555246914e-11,0.0,0,0.0,0.5108246298993733,702849.4986766471,1.0,1.7320508006406738,5,0.6
02062e7e2f8e9ef6,5,6b7e1f5b521de19b,d4f34f97b6d22a81,1.170863568534039,63,0.015617955,-5.1554587752187763e-17,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0.0,0.0,63.0,0.0,2,1.0
0221790856832d6f,2,6b7e1f5b521de19b,6f9a9c5f2856c8b3,98.49392076768089,31,0.0008676808,-3.924699502003613e-17,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0.694572501109144,83.12074934656873,31.0,0.9999999999354838,2,0.3333333333333333
022c1555f7383c21,2,6b7e1f5b521de19b,d4f34f97b6d22a81,584.9082808398963,58,0.4140735,8.168248809515595e-17,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0.26291816445413174,-0.410751976127592,26.0,1.6994788314210192,10,0.07692307692307693
0239b597d1184004,0,6b7e1f5b521de19b,6f9a9c5f2856c8b3,240892.17276956938,863,0.0005151331,-0.03540771053571562,-0.2865389576883385,-9.999999999999998,60.0,4,1,0.10895645179772831,0.0,0,0.0,0.3362297344883887,205737.89156972797,284.0,1.3695991233191394,5,0.47058823529411764
024350fd0cda0a27,3,6b7e1f5b521de19b,,2046.6148673782125,0,0.04237075,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0
0247b695f12ace0a,4,fd10c5543bdbcbc9,d4f34f97b6d22a81,1.170863568534039,0,0.0028979531,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0
025bdcf0cad7221f,5,6b7e1f5b521de19b,6f9a9c5f2856c8b3,1.170863568534039,0,0.13362844,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0
02656a5f48cb6e7c,2,6b7e1f5b521de19b,6f9a9c5f2856c8b3,98.49392076768089,0,0.013956111,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0
02656d4b0f32298a,3,6b7e1f5b521de19b,,5083.8994500666495,0,0.0028459392,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0
0271c24df2a4d339,5,6b7e1f5b521de19b,6f9a9c5f2856c8b3,1196.2046564002223,46,0.009642601,-2.3678417117072003e-16,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0.7060690984992896,1020.6430748613276,46.0,0.9999999999565218,2,0.3333333333333333
0276686e3d1f6652,2,6b7e1f5b521de19b,6f9a9c5f2856c8b3,139296.57210737836,0,0.028254602,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0
02e9f09e00f64192,0,6b7e1f5b521de19b,6f9a9c5f2856c8b3,26274.495673199377,143,0.0013356406,0.03496503496503494,-0.03496503496503497,5.0,0.0,0,1,1.0,0.0,0,0.0,0.40749985548094314,-0.5790407066744697,143.0,0.0,2,1.0
02eb81b82109e78f,3,6b7e1f5b521de19b,,29324.531411075328,0,0.0022668075,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0
02eee8275282a416,3,6b7e1f5b521de19b,,2.4198904513070483,0,0.00065893884,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0
02f2ac7475cc6524,3,6b7e1f5b521de19b,,6590.9859511915865,0,0.0034957326,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0
02ffdbf29ae16985,2,6b7e1f5b521de19b,6f9a9c5f2856c8b3,1.170863568534039,0,0.0021434024,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0
0320249ad7e61803,4,75c64824a2a4e380,28c9c64e5918b06e,32123.5031933916,0,0.017811462,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0.9999271050303914,27434.735517513214,0.0,0.0,2,1.0
0327fc52f3c40a25,5,6b7e1f5b521de19b,d4f34f97b6d22a81,13707.11230296319,16,0.099910356,1.171874999999999,-50.0,50.0,0.0,0,0,4.9999999997500004e-11,0.0,0,0.0,0.49994661354720665,11705.83986702649,8.0,0.99999999975,3,0.2
032bdb741257e6a6,5,6b7e1f5b521de19b,d4f34f97b6d22a81,4271.355885203606,0,0.023945818,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0
036ab6cc1f62aff3,2,6b7e1f5b521de19b,6f9a9c5f2856c8b3,1969.696260680227,0,0.85741615,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0
0375f4dbcc121905,5,6b7e1f5b521de19b,6f9a9c5f2856c8b3,300237.6949211697,333,0.12226669,0.1273594721100306,-1.3513513513513513,50.0,0.0,0,0,4.0824829044719636e-11,2.0,0,0.006006006006006006,0.07390714602108481,-0.008808711811746322,131.0,1.3492476116962413,4,0.2
0379a682af30080e,5,6b7e1f5b521de19b,d4f34f97b6d22a81,6091.577363923724,0,0.99905914,0.0,-20.0,0.0,10.0,1,-1,1.0206207261554485,0.0,0,0.0,0.816235049429104,5201.636351176753,0.0,0.0,5,1.0
037a3d5a21c266d7,0,6b7e1f5b521de19b,6f9a9c5f2856c8b3,871978.111616442,0,0.062311385,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0
03884f17e5d0db68,5,6b7e1f5b521de19b,6f9a9c5f2856c8b3,423339.22595788236,0,0.1387921,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3,1.0
03a009d02272bfe3,2,6b7e1f5b521de19b,d4f34f97b6d22a81,484442.1588981625,0,0.048144955,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0
03bddecc9d08f381,3,6b7e1f5b521de19b,d4f34f97b6d22a81,586011.7479713127,1241,0.00199022,-0.008299027164975643,-0.056818181818181816,5.0,50.0,2,1,1.3483997249076929,0.0,0,0.0,0.39628335235122597,500494.3298743588,258.0,1.1506770314410242,5,0.25
03c3c1cd7409f1f9,2,6b7e1f5b521de19b,6f9a9c5f2856c8b3,382412.1699915014,0,0.49457282,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0
03cfd79221248841,3,6b7e1f5b521de19b,,7462.80698704363,4,0.0001913098,-1.9626155733547187e-17,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0.0,0.0,4.0,0.0,2,1.0
03dd6dfefc04ac70,3,6b7e1f5b521de19b,,1.170863568534039,0,0.0049778535,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2,1.0
03edf963b73890aa,4,6d74405afdbc85ba,28c9c64e5918b06e,225612.24480950585,100,0.6016542,0.47335806689494714,-1.2433155080213905,41.0,35.0,2,0,0.33290801587720603,0.0,0,0.0,0.2988911335666834,-0.36502758119942585,34.0,1.932614808525615,10,0.15384615384615385
0412df1b35c081f4,4,062b9e5a52eb6d8e,28c9c64e5918b06e,42215.01463907364,387,0.000949015,1.685803966263552e-18,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0.17384916756628757,-0.31648278015307746,143.0,1.334084278593495,2,0.0625
041948f4a103d6f9,2,6b7e1f5b521de19b,,631.5711510151842,0,0.005974069,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0
0428dcad09f0ba51,2,6b7e1f5b521de19b,6f9a9c5f2856c8b3,350226.3013874244,88,0.19460635,8.43951584972753e-17,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0.0,0.0,88.0,0.9999999999772728,2,0.6666666666666666
0433ebb507928e28,0,6b7e1f5b521de19b,6f9a9c5f2856c8b3,11768.777709593114,2,0.022210531,-1.0721261933235726e-15,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0.0,0.0,2.0,0.0,2,1.0
043fd8f8d10d08c0,4,75c64824a2a4e380,28c9c64e5918b06e,1.170863568534039,0,0.002906663,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0
044079ac77db8215,3,6b7e1f5b521de19b,,11485.134609700683,0,0.4300115,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0
044328c63b05b6b0,2,6b7e1f5b521de19b,,35845.270270304114,128,0.9172528,5.558698486279393e-16,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0.0,0.0,89.0,0.39062499999389644,1,0.3333333333333333
044b0f0c2b5703bf,2,6b7e1f5b521de19b,6f9a9c5f2856c8b3,14328.370274130277,0,0.6151626,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0.4502377934169012,12236.437955363053,0.0,0.0,6,1.0
0454cc9dfdb125f9,5,6b7e1f5b521de19b,,346767.03813750326,0,0.51010233,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0
046ea1701cbba93f,2,6b7e1f5b521de19b,6f9a9c5f2856c8b3,1.170863568534039,0,0.18110558,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0
048247b97e8f70de,3,6b7e1f5b521de19b,d4f34f97b6d22a81,1.170863568534039,0,0.102115266,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0
0492156d33f1006a,2,6b7e1f5b521de19b,6f9a9c5f2856c8b3,404830.0236023727,0,0.31742388,0.0,-30.0,30.0,0.0,0,1,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2,1.0
049f851f322e218a,0,6b7e1f5b521de19b,6f9a9c5f2856c8b3,98.49392076768089,0,0.021086754,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2,1.0
04abfd466d6ba111,6,6b7e1f5b521de19b,,201842.35654069122,0,0.99551564,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0
04baa2539420bbb7,6,6b7e1f5b521de19b,,2151777.955566335,233,4.0373052e-05,0.03391877448630628,-0.25,2.5,50.0,2,-1,1.3077457722831087,0.0,0,0.0,0.5318666237080549,1.892313605373546,91.0,1.2272276843792767,3,0.2
04d0609713507ec7,2,6b7e1f5b521de19b,6f9a9c5f2856c8b3,1536619.758403263,0,0.6124896,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0
04e2ef3dbe1e4fa4,4,255414ab73601d72,28c9c64e5918b06e,49645.696104815484,474,0.0015701117,-0.004408492148032525,0.0,-2.5,9.0,3,0,0.844579905925849,0.0,0,0.0,0.4181255868532291,42399.92307848777,130.0,1.1015002094387027,3,0.21428571428571427
04e33ae8fef292a4,1,6b7e1f5b521de19b,,5863.460546876247,99,0.0014401397,-2.165911501663783e-17,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0.0,0.0,99.0,0.0,2,1.0
04e4067488b99383,2,6b7e1f5b521de19b,,1.170863568534039,397,7.862399e-05,-0.011449505480840965,4.5,-9.0,9.0,0,-1,1.0,0.0,0,0.0,0.0,0.0,395.0,0.9899244332443833,2,0.3333333333333333
04f698295229f879,5,6b7e1f5b521de19b,6f9a9c5f2856c8b3,97838.09054714767,509,0.002440346,0.07460171304772027,-0.199203187250996,50.0,0.0,0,0,5.09324812550358e-11,1.0,0,0.0019646365422396855,0.07599704218908593,-0.12891116947669534,110.0,1.309661260314591,3,0.38095238095238093
04fe7ab59d736dba,2,6b7e1f5b521de19b,6f9a9c5f2856c8b3,268769.313465648,0,0.098150864,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0
053059bf0910eaa8,3,6b7e1f5b521de19b,d4f34f97b6d22a81,37323.751632094485,0,0.5332161,0.0,-40.0,40.0,0.0,0,1,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3,1.0
0543007fabd4c7ac,3,6b7e1f5b521de19b,,611336.7278744653,0,0.027364912,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0
0551ce5de4e1f79b,5,6b7e1f5b521de19b,d4f34f97b6d22a81,1.170863568534039,0,0.0024468773,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0
055a01ae35d1a28e,5,6b7e1f5b521de19b,,184324.9300538383,0,0.53770214,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2,1.0
055db1cc254c7137,4,7608f4f5fafe9b10,,44609.03985997288,871,0.0002008396,-0.005579183415187273,-0.08835352127773609,-6.0,24.0,1,-1,1.343657787028688,0.0,0,0.0,0.2672537259983051,38098.26370484386,246.0,1.1121303983364084,3,0.13333333333333333
0562c84dd7721a83,3,6b7e1f5b521de19b,d4f34f97b6d22a81,11912.799727048252,180,0.10942093,0.06508046121330065,0.7692307692307693,20.0,0.0,0,0,0.972271824134616,1.0,0,0.005555555555555556,0.4152826570277788,1.343240625440001,90.0,1.5928079095594496,6,0.7272727272727273
057029df536002e3,5,6b7e1f5b521de19b,6f9a9c5f2856c8b3,98.49392076768089,50,0.0012675939,-2.43331369124224e-17,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0.694572501109144,83.12074934656873,50.0,0.99999999996,2,0.3333333333333333
0575b7c6729c446b,2,6b7e1f5b521de19b,,185782.2846614419,0,0.447492,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0
0576d1b0bdea888c,3,6b7e1f5b521de19b,,4270.878534760398,0,0.98972857,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0
0596bc7e00415f54,5,6b7e1f5b521de19b,d4f34f97b6d22a81,1.170863568534039,0,0.019768747,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0
059c0be58aec5029,4,7545e34e09ae9cad,28c9c64e5918b06e,1.170863568534039,0,0.0009893798,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0
05b934aeb51c43e5,2,6b7e1f5b521de19b,,1.170863568534039,0,0.3824334,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0
05b9ef5bb0a00487,2,6b7e1f5b521de19b,6f9a9c5f2856c8b3,1.170863568534039,0,0.06609081,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0
05d20a16c0f9b24d,2,6b7e1f5b521de19b,6f9a9c5f2856c8b3,6009.906030357736,226,0.0004083344,-6.187325969899813e-17,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0.0,0.0,108.0,0.7264726766416747,2,0.2
05e613787e70ac3e,4,fc3655a0b667e091,28c9c64e5918b06e,307.1332733086347,180,3.9850005e-05,-0.023563163290140337,-0.5294117647058824,-9.0,9.0,0,-1,1.1618950038139573,0.0,0,0.0,0.0,0.0,91.0,0.8501996860342174,2,0.5
05ff4e014164b243,1,6b7e1f5b521de19b,,89664.46366676311,0,0.006493051,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0
06142c408f89c7b1,2,6b7e1f5b521de19b,6f9a9c5f2856c8b3,48085.57018410644,91,0.0010537684,-1.13010019823132e-16,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0.4472005282062621,41067.46559784178,48.0,1.1485488026141606,4,0.16666666666666666
0618ea4f10b537b9,4,38080774be85927f,d4f34f97b6d22a81,2126322.5522180246,0,0.31155974,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0
061a3f76d803f056,3,6b7e1f5b521de19b,d4f34f97b6d22a81,1.170863568534039,0,0.015421077,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0
064b151e7c69c1d5,3,6b7e1f5b521de19b,,1.170863568534039,0,0.0014815227,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2,1.0
064dad834f895d49,2,6b7e1f5b521de19b,6f9a9c5f2856c8b3,98.49392076768089,0,0.06610688,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0
067edfd8aecd43ce,0,6b7e1f5b521de19b,,4271.355885203606,0,0.20180893,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0
