chance_id,business_unit,org_country,pricelist,status,amount,deal_age,anomaly_raw
4a89ebbcacfb445e,3,6b7e1f5b521de19b,,Won,10207.074945491,1224,-0.5931667090899426
5d959a7ad9a3044c,3,6b7e1f5b521de19b,,Lost,9648.963805727817,1658,-0.5930565890956656
31ebd6b1f8155f19,5,6b7e1f5b521de19b,6f9a9c5f2856c8b3,Won,109008.48741116172,305,-0.5929726654512518
7051699499b24d96,4,e366e0e543d0c5cd,28c9c64e5918b06e,Won,31923.896066804908,700,-0.5927177220421467
ee6e341650d41f0a,4,fc3655a0b667e091,28c9c64e5918b06e,Won,482729.2944262166,309,-0.5924525344595815
eeb199ad3aa38965,2,6b7e1f5b521de19b,,Lost,1.170863568534039,387,-0.5923958019685424
f62c92d3b4fa9437,5,75c64824a2a4e380,d4f34f97b6d22a81,Lost,6263209.927781282,911,-0.5922984033020239
925adadf8c32f646,1,6b7e1f5b521de19b,,Open,19734.7204950738,972,-0.5922334767571668
bf4863cba6ec8542,1,6b7e1f5b521de19b,6f9a9c5f2856c8b3,Won,123711.82341240655,854,-0.5920509396471119
e2515b8ccf1a773c,1,6b7e1f5b521de19b,,Lost,110200.24340022118,769,-0.5917569483764953
80803e56201df77e,2,6b7e1f5b521de19b,,Lost,74291.12689800964,1469,-0.5917360848812891
c5b96181308de3a5,4,bb25152d8e0211c1,28c9c64e5918b06e,Open,199000.5051171355,1089,-0.591674618928256
54683b0a3e2f580f,2,6b7e1f5b521de19b,,Open,1.170863568534039,431,-0.5914326839033034
41f9c29a16f5f841,0,e43bc3ffd79e75b6,,Open,1064506.8667509402,11,-0.5914295145180598
93c781fa04289de9,5,6b7e1f5b521de19b,d4f34f97b6d22a81,Open,2824734.8575860197,666,-0.5912929488713433
51f1cb37779f46a5,5,6b7e1f5b521de19b,d4f34f97b6d22a81,Won,44583.88485557742,947,-0.5912643792190063
8a71c6edfa234457,5,6b7e1f5b521de19b,d4f34f97b6d22a81,Lost,95572.66974269153,367,-0.5912184591359462
238f9de0dd013224,3,6b7e1f5b521de19b,d4f34f97b6d22a81,Won,70164.22865377678,435,-0.5909626491460822
ee6be750d8f3a857,4,cca8e68b78e095c5,28c9c64e5918b06e,Lost,78262.99708193053,966,-0.5909464851347037
