chance_id,shap_rank,feature,shap_value,feature_val
2d3e9f502b007c94,3,stage_x_prob,1.6826324,200.0
2d3e9f502b007c94,4,push_ratio,0.75208914,0.0
2d3e9f502b007c94,5,update_intensity,0.5603861,10.0
2d43fad13981cc90,1,probability,-4.7139516,50.0
2d43fad13981cc90,2,prob_x_closing_rate,2.2674456,35.892514395393476
2d43fad13981cc90,3,push_ratio,0.7290491,0.0
2d43fad13981cc90,4,stage_x_prob,0.67867774,150.0
2d43fad13981cc90,5,prob_volatility,-0.5732253,0.0
2d4674fc857e20a9,1,probability,-4.6584044,50.0
2d4674fc857e20a9,2,prob_x_closing_rate,2.4813786,33.7962962962963
2d4674fc857e20a9,3,stage_x_prob,0.76350635,100.0
2d4674fc857e20a9,4,push_ratio,0.6757739,0.0
2d4674fc857e20a9,5,prob_volatility,-0.56822544,0.0
2d57bcfa53420c87,1,probability,-5.1345572,10.0
2d57bcfa53420c87,2,stage_x_prob,-0.9982407,30.0
2d57bcfa53420c87,3,push_ratio,0.53958046,0.0
2d57bcfa53420c87,4,prob_volatility,-0.41473198,0.0
2d57bcfa53420c87,5,customer_win_ratio,-0.35003215,0.4
2d5acc5825aa6980,1,probability,-5.538526,5.0
2d5acc5825aa6980,2,prob_x_closing_rate,-2.625098,3.1578947368421053
2d5acc5825aa6980,3,stage_x_prob,-1.362175,15.0
2d5acc5825aa6980,4,prob_volatility,-0.42269167,0.0
2d5acc5825aa6980,5,log_amount,0.3234511,12.483705500014631
2d73b8ebd9d6c9fd,1,probability,-4.573797,70.0
2d73b8ebd9d6c9fd,2,prob_x_closing_rate,3.3155067,53.213545266067726
2d73b8ebd9d6c9fd,3,stage_x_prob,1.8293489,280.0
2d73b8ebd9d6c9fd,4,push_ratio,0.72429633,0.0
2d73b8ebd9d6c9fd,5,update_intensity,0.5212441,10.0
2d784d2110daa8b2,1,probability,-5.2816067,10.0
2d784d2110daa8b2,2,stage_x_prob,-1.0287428,30.0
2d784d2110daa8b2,3,push_ratio,0.53707474,0.0
2d784d2110daa8b2,4,prob_volatility,-0.44212756,0.0
2d784d2110daa8b2,5,prob_x_closing_rate,-0.31246316,5.715539947322212
2d7f18ed8575862e,1,probability,-4.752892,30.0
2d7f18ed8575862e,2,prob_x_closing_rate,0.8352052,16.014625228519197
2d7f18ed8575862e,3,stage_x_prob,0.62519443,90.0
2d7f18ed8575862e,4,push_ratio,0.5992979,0.0
2d7f18ed8575862e,5,prob_volatility,-0.5854089,0.0
2d842c2cb1e05df8,1,probability,-4.5299883,10.0
2d842c2cb1e05df8,2,prob_x_closing_rate,1.6401008,8.139194139194139
2d842c2cb1e05df8,3,stage_x_prob,-0.82025117,30.0
2d842c2cb1e05df8,4,saledate_delta,0.6794467,0.0
2d842c2cb1e05df8,5,push_ratio,0.6674603,0.0
2d982d838e01f66b,1,probability,-5.1267824,10.0
2d982d838e01f66b,2,push_ratio,-0.781184,0.813953488372093
2d982d838e01f66b,3,prob_x_closing_rate,-0.6204718,5.5389908256880735
2d982d838e01f66b,4,prob_volatility,-0.4141311,0.0
2d982d838e01f66b,5,saledate_delta,-0.4026918,43.0
2d9c9dd33d41fe92,1,probability,-4.5101924,60.0
2d9c9dd33d41fe92,2,prob_x_closing_rate,3.125191,50.05547850208044
2d9c9dd33d41fe92,3,stage_x_prob,1.7625846,240.0
2d9c9dd33d41fe92,4,push_ratio,0.75267965,0.0
2d9c9dd33d41fe92,5,update_intensity,0.5652464,10.0
2da27cdf73d969a4,1,probability,-4.8787093,10.0
2da27cdf73d969a4,2,prob_x_closing_rate,1.6961989,8.139194139194139
2da27cdf73d969a4,3,stage_x_prob,-0.866348,30.0
2da27cdf73d969a4,4,saledate_delta,0.6690307,0.0
2da27cdf73d969a4,5,push_ratio,0.6631424,0.0
2da3b761647a4d93,1,probability,-4.91325,30.0
2da3b761647a4d93,2,push_ratio,0.6960028,0.0
2da3b761647a4d93,3,prob_x_closing_rate,0.6921372,15.108695652173914
2da3b761647a4d93,4,prob_volatility,-0.6300676,0.0
2da3b761647a4d93,5,total_days_pushed,0.37876326,0.0
2db332b0946f30cf,1,probability,-5.0458107,1.0
2db332b0946f30cf,2,prob_x_closing_rate,-2.186777,0.5686274509803921
2db332b0946f30cf,3,stage_x_prob,-1.3724966,2.0
2db332b0946f30cf,4,customer_win_ratio,-0.52693725,0.0
2db332b0946f30cf,5,deal_share_rep,-0.47968158,1.0
2dc1d4858008d3c4,1,probability,-4.59274,40.0
2dc1d4858008d3c4,2,prob_x_closing_rate,1.4028056,27.33774834437086
2dc1d4858008d3c4,3,stage_x_prob,0.8439201,160.0
2dc1d4858008d3c4,4,push_ratio,0.68326104,0.0
2dc1d4858008d3c4,5,prob_volatility,-0.6239798,0.0
2dc41682825c2265,1,probability,-5.412977,6.0
2dc41682825c2265,2,prob_x_closing_rate,-2.5551736,3.524017467248908
2dc41682825c2265,3,stage_x_prob,-1.3159256,18.0
2dc41682825c2265,4,customer_win_ratio,-0.55510837,0.0
2dc41682825c2265,5,prob_volatility,-0.41025844,0.0
2de7d011fbc0e0b9,1,probability,-4.466051,60.0
2de7d011fbc0e0b9,2,prob_x_closing_rate,1.9324027,38.1981981981982
2de7d011fbc0e0b9,3,customer_win_ratio,1.3065927,1.0
2de7d011fbc0e0b9,4,stage_x_prob,1.2177219,240.0
2de7d011fbc0e0b9,5,push_ratio,-0.7260611,1.103896103896104
2dec0514bf6b98e2,1,probability,-5.582428,1.0
2dec0514bf6b98e2,2,prob_x_closing_rate,-2.6442208,0.5919282511210763
2dec0514bf6b98e2,3,stage_x_prob,-1.5763059,3.0
2dec0514bf6b98e2,4,prob_volatility,-0.41746056,4.3915503282684
2dec0514bf6b98e2,5,updates_last_30d,-0.18481144,3.0
2e2049f304b2b0c8,1,probability,-4.588357,50.0
2e2049f304b2b0c8,2,prob_x_closing_rate,2.4113896,40.25316455696203
2e2049f304b2b0c8,3,stage_x_prob,1.7331799,200.0
2e2049f304b2b0c8,4,push_ratio,0.7583764,0.0
2e2049f304b2b0c8,5,customer_win_ratio,-0.7149677,0.0
2e60f47bba56d3f1,1,probability,-4.7084746,30.0
2e60f47bba56d3f1,2,customer_win_ratio,1.9551971,1.0
2e60f47bba56d3f1,3,stage_x_prob,-0.8596324,30.0
2e60f47bba56d3f1,4,push_ratio,-0.5247146,0.7818627450980392
2e60f47bba56d3f1,5,prob_volatility,-0.42069632,10.425757937504045
2e76c1140c283e8b,1,probability,-4.5696163,10.0
2e76c1140c283e8b,2,prob_x_closing_rate,0.8750964,8.34257975034674
2e76c1140c283e8b,3,stage_x_prob,0.7934912,40.0
2e76c1140c283e8b,4,push_ratio,0.7351325,0.0
2e76c1140c283e8b,5,update_intensity,0.64188296,10.0
2e7a9933271a67c2,1,probability,-4.4949985,75.0
2e7a9933271a67c2,2,prob_x_closing_rate,2.5211062,40.30511811023622
2e7a9933271a67c2,3,stage_x_prob,2.0724173,300.0
2e7a9933271a67c2,4,push_ratio,0.62005776,0.0
2e7a9933271a67c2,5,prob_volatility,-0.48615158,0.0
2e991d29e68b2e41,1,probability,-4.877192,10.0
2e991d29e68b2e41,2,prob_x_closing_rate,1.6726942,8.139194139194139
2e991d29e68b2e41,3,stage_x_prob,-0.866348,30.0
2e991d29e68b2e41,4,push_ratio,0.68207926,0.0
2e991d29e68b2e41,5,saledate_delta,0.6690307,0.0
2ea3f787f5cbdd2a,1,probability,-5.119553,10.0
2ea3f787f5cbdd2a,2,prob_x_closing_rate,-2.4814985,2.8409090909090913
2ea3f787f5cbdd2a,3,stage_x_prob,-0.9615859,30.0
2ea3f787f5cbdd2a,4,push_ratio,0.45853895,0.0
2ea3f787f5cbdd2a,5,prob_volatility,-0.42522767,0.0
2ea52038c5986ca8,1,probability,-5.1823916,10.0
2ea52038c5986ca8,2,stage_x_prob,-0.9970787,30.0
2ea52038c5986ca8,3,prob_x_closing_rate,0.73334855,7.555555555555555
2ea52038c5986ca8,4,push_ratio,0.59564006,0.0
2ea52038c5986ca8,5,prob_volatility,-0.40861467,0.0
2ea899792613e3d7,1,probability,-4.79475,25.0
2ea899792613e3d7,2,prob_x_closing_rate,0.8358673,17.792792792792792
2ea899792613e3d7,3,stage_x_prob,0.6731569,100.0
2ea899792613e3d7,4,prob_volatility,-0.6285666,0.0
2ea899792613e3d7,5,push_ratio,0.6092482,0.0
2ec5bdfd2eb58f43,1,probability,-5.1243367,1.0
2ec5bdfd2eb58f43,2,prob_x_closing_rate,-2.1219318,0.838963963963964
2ec5bdfd2eb58f43,3,stage_x_prob,-1.2829422,2.0
2ec5bdfd2eb58f43,4,rep_closing_rate,0.44782603,0.838963963963964
2ec5bdfd2eb58f43,5,log_amount,0.390376,16.118518102517022
2ecb2b0e0d055a0f,1,probability,-5.0449643,10.0
2ecb2b0e0d055a0f,2,stage_x_prob,-0.93516517,30.0
2ecb2b0e0d055a0f,3,customer_win_ratio,-0.5638196,0.0
2ecb2b0e0d055a0f,4,push_ratio,0.5215993,0.0
2ecb2b0e0d055a0f,5,prob_volatility,-0.44637844,0.0
2ed1686cbbbcc271,1,probability,-4.6102223,30.0
2ed1686cbbbcc271,2,push_ratio,-0.7502153,0.7129629629629629
2ed1686cbbbcc271,3,updates_last_30d,0.6102175,6.0
2ed1686cbbbcc271,4,update_intensity,0.5529123,9.0
2ed1686cbbbcc271,5,prob_x_closing_rate,0.508574,20.0
2ee32d5fded5b343,1,probability,-5.4593887,10.0
2ee32d5fded5b343,2,stage_x_prob,-1.0089207,30.0
2ee32d5fded5b343,3,prob_x_closing_rate,-0.5660084,5.256410256410256
2ee32d5fded5b343,4,prob_volatility,-0.4328581,0.0
2ee32d5fded5b343,5,updates_last_30d,-0.20483907,2.0
2ee374e768162b8f,1,probability,-5.2322173,30.0
2ee374e768162b8f,2,push_ratio,-0.7248043,0.9494219653179191
2ee374e768162b8f,3,log_amount,0.543532,12.705562388427724
2ee374e768162b8f,4,update_intensity,-0.51738447,0.05434782608695652
2ee374e768162b8f,5,prob_volatility,-0.4348829,8.819171036881967
2ee959e08f3b53b9,1,probability,-5.256465,10.0
2ee959e08f3b53b9,2,prob_x_closing_rate,-0.84821415,4.955509924709103
2ee959e08f3b53b9,3,push_ratio,-0.6014523,0.745398773006135
2ee959e08f3b53b9,4,prob_volatility,-0.4084939,0.0
2ee959e08f3b53b9,5,update_intensity,-0.38237756,0.1382488479262673
2ef09c274180347f,1,probability,-4.5572276,30.0
2ef09c274180347f,2,prob_x_closing_rate,0.916466,15.0
2ef09c274180347f,3,stage_x_prob,0.70430976,120.0
2ef09c274180347f,4,prob_volatility,-0.6020735,0.0
2ef09c274180347f,5,update_intensity,0.522982,10.0
2ef30f0f861e9298,1,probability,-5.4164963,5.0
2ef30f0f861e9298,2,prob_x_closing_rate,-2.4293957,3.75251509054326
2ef30f0f861e9298,3,stage_x_prob,-1.2982377,15.0
2ef30f0f861e9298,4,customer_win_ratio,-0.5935813,0.0
2ef30f0f861e9298,5,push_ratio,0.41563693,0.0
2f133197c855707b,1,probability,-5.3478317,10.0
2f133197c855707b,2,prob_x_closing_rate,-1.3170583,4.252336448598131
2f133197c855707b,3,stage_x_prob,-1.0382211,20.0
2f133197c855707b,4,push_ratio,0.5132883,0.0
2f133197c855707b,5,prob_volatility,-0.43130574,0.0
2f18cc040c444160,1,probability,-5.2416725,10.0
2f18cc040c444160,2,stage_x_prob,-1.0321969,30.0
2f18cc040c444160,3,push_ratio,0.54525703,0.0
2f18cc040c444160,4,prob_volatility,-0.44156197,0.0
2f18cc040c444160,5,prob_x_closing_rate,-0.33547106,5.338208409506398
2f308f7ea5bd43f1,1,probability,-4.864336,10.0
2f308f7ea5bd43f1,2,stage_x_prob,0.98931926,40.0
2f308f7ea5bd43f1,3,prob_volatility,-0.6052079,0.0
2f308f7ea5bd43f1,4,push_ratio,0.5759942,0.0
2f308f7ea5bd43f1,5,update_intensity,0.5042483,10.0
2f31bfb607e63577,1,probability,-5.173559,1.0
2f31bfb607e63577,2,prob_x_closing_rate,-2.3404,0.838963963963964
2f31bfb607e63577,3,stage_x_prob,-1.4123583,3.0
2f31bfb607e63577,4,rep_closing_rate,0.54164696,0.838963963963964
2f31bfb607e63577,5,prob_volatility,-0.3364681,13.719263166007927
2f32805c6aba6987,1,probability,-5.2655253,10.0
2f32805c6aba6987,2,stage_x_prob,-1.026244,30.0
2f32805c6aba6987,3,push_ratio,0.47552496,0.0
2f32805c6aba6987,4,prob_volatility,-0.45835975,0.0
2f32805c6aba6987,5,prob_x_closing_rate,-0.32573697,5.338208409506398
2f51230b7cc01f98,1,probability,-5.519309,5.0
2f51230b7cc01f98,2,prob_x_closing_rate,-2.5051546,2.669104204753199
2f51230b7cc01f98,3,stage_x_prob,-1.3491199,15.0
2f51230b7cc01f98,4,prob_volatility,-0.43265018,0.0
2f51230b7cc01f98,5,push_ratio,0.39153752,0.0
2f54c5cbd8be332c,1,probability,-4.462779,10.0
2f54c5cbd8be332c,2,customer_win_ratio,1.7794269,1.0
2f54c5cbd8be332c,3,stage_x_prob,0.71010554,40.0
2f54c5cbd8be332c,4,push_ratio,0.6084627,0.0
2f54c5cbd8be332c,5,prob_volatility,-0.57176363,0.0
2f6e313e1502dbee,1,probability,-5.0253344,1.0
2f6e313e1502dbee,2,prob_x_closing_rate,-2.6467872,1.0
2f6e313e1502dbee,3,rep_closing_rate,1.71014,1.0
2f6e313e1502dbee,4,stage_x_prob,-1.509406,1.0
2f6e313e1502dbee,5,push_ratio,0.45491365,0.0
2f76de042dd47d8d,1,probability,-4.713589,20.0
2f76de042dd47d8d,2,prob_x_closing_rate,0.86665267,15.11111111111111
2f76de042dd47d8d,3,stage_x_prob,0.70715725,60.0
2f76de042dd47d8d,4,prob_volatility,-0.6869266,4.0824829046386295
2f76de042dd47d8d,5,update_intensity,0.6120487,10.0
2f7a855e330f879c,1,probability,-4.6280823,20.0
2f7a855e330f879c,2,prob_x_closing_rate,0.8435235,8.504672897196262
2f7a855e330f879c,3,stage_x_prob,0.7360438,60.0
2f7a855e330f879c,4,customer_win_ratio,-0.6757068,0.0
2f7a855e330f879c,5,prob_volatility,-0.5888537,0.0
2f8e34f682b12add,1,probability,-5.240537,10.0
2f8e34f682b12add,2,stage_x_prob,-0.915892,30.0
2f8e34f682b12add,3,push_ratio,-0.5760019,0.7722007722007722
2f8e34f682b12add,4,customer_win_ratio,0.40683642,0.9090909090909091
2f8e34f682b12add,5,prob_volatility,-0.3993527,0.0
2f91d1adcd6c0fe2,1,probability,-4.82628,10.0
2f91d1adcd6c0fe2,2,stage_x_prob,0.9517297,50.0
2f91d1adcd6c0fe2,3,prob_volatility,-0.5541539,0.0
2f91d1adcd6c0fe2,4,push_ratio,0.54076993,0.0
2f91d1adcd6c0fe2,5,update_intensity,0.4813741,10.0
2fa04f8b4507cc26,1,probability,-4.6792083,10.0
2fa04f8b4507cc26,2,stage_x_prob,0.9226768,40.0
2fa04f8b4507cc26,3,prob_x_closing_rate,0.7547077,7.207062600321027
2fa04f8b4507cc26,4,push_ratio,0.67033595,0.0
2fa04f8b4507cc26,5,update_intensity,0.6050428,10.0
2fc1341fdc939444,1,probability,-5.056631,10.0
2fc1341fdc939444,2,stage_x_prob,-0.92520994,30.0
2fc1341fdc939444,3,customer_win_ratio,-0.5638196,0.0
2fc1341fdc939444,4,prob_volatility,-0.4404926,0.0
2fc1341fdc939444,5,push_ratio,0.42316636,0.0
2fcec0d56884f8cc,1,probability,-4.7086873,40.0
2fcec0d56884f8cc,2,prob_x_closing_rate,1.0137058,25.465465465465464
2fcec0d56884f8cc,3,prob_volatility,-0.695802,0.0
2fcec0d56884f8cc,4,push_ratio,0.49360058,0.0
2fcec0d56884f8cc,5,updates_last_30d,0.4838768,4.0
2fd4ca3a999bd95a,1,probability,-5.2701244,70.0
2fd4ca3a999bd95a,2,prob_x_closing_rate,1.7406205,40.008779631255486
2fd4ca3a999bd95a,3,stage_x_prob,1.0249543,280.0
2fd4ca3a999bd95a,4,push_ratio,-0.8992345,0.7261904761904762
2fd4ca3a999bd95a,5,saledate_delta,-0.43485716,84.0
2fd4cf5d80678ff4,1,probability,-5.0343018,30.0
2fd4cf5d80678ff4,2,customer_win_ratio,-0.6132367,0.0
2fd4cf5d80678ff4,3,prob_volatility,-0.435024,8.280786712108249
2fd4cf5d80678ff4,4,log_amount,0.41053945,13.694880247986742
2fd4cf5d80678ff4,5,update_intensity,-0.38482457,0.07334963325183375
2fd824b9ed8782ec,1,probability,-4.8980675,10.0
2fd824b9ed8782ec,2,prob_x_closing_rate,1.1313559,7.598299681190223
2fd824b9ed8782ec,3,stage_x_prob,-0.9168601,30.0
2fd824b9ed8782ec,4,push_ratio,0.6542383,0.0
2fd824b9ed8782ec,5,prob_volatility,-0.47562823,0.0
3004430e0486d470,1,probability,-5.2896338,10.0
3004430e0486d470,2,stage_x_prob,-1.0288949,30.0
3004430e0486d470,3,push_ratio,0.53845596,0.0
3004430e0486d470,4,prob_volatility,-0.43896297,0.0
3004430e0486d470,5,prob_x_closing_rate,-0.29627416,5.715539947322212
3010a50c59c99909,1,probability,-4.995869,1.0
3010a50c59c99909,2,prob_x_closing_rate,-2.6066463,0.5338208409506399
3010a50c59c99909,3,customer_win_ratio,1.8983614,1.0
3010a50c59c99909,4,stage_x_prob,-1.5231314,1.0
3010a50c59c99909,5,updates_last_30d,0.55792725,21.0
301390897b9b4868,1,probability,-5.3464727,10.0
301390897b9b4868,2,prob_x_closing_rate,-2.3104484,3.5714285714285716
301390897b9b4868,3,stage_x_prob,-0.9315931,30.0
301390897b9b4868,4,prob_volatility,-0.35044312,0.0
301390897b9b4868,5,log_amount,-0.2846055,0.7751250462379325
3025c03466928db9,1,probability,-4.684732,50.0
3025c03466928db9,2,prob_x_closing_rate,1.746126,30.520833333333336
3025c03466928db9,3,stage_x_prob,0.69585717,50.0
3025c03466928db9,4,push_ratio,0.6784535,0.0
3025c03466928db9,5,customer_win_ratio,-0.5709177,0.0
302a0f07c5601d72,1,probability,-4.7570486,40.0
302a0f07c5601d72,2,prob_x_closing_rate,0.9286419,23.33825701624815
302a0f07c5601d72,3,stage_x_prob,0.7100013,160.0
302a0f07c5601d72,4,push_ratio,0.6289204,0.0
302a0f07c5601d72,5,update_intensity,0.5885472,10.0
303175604a48d853,1,probability,-4.857408,50.0
303175604a48d853,2,prob_x_closing_rate,2.039077,38.53711790393013
303175604a48d853,3,stage_x_prob,1.5408314,200.0
303175604a48d853,4,push_ratio,-0.76587087,0.8888888888888888
303175604a48d853,5,update_intensity,0.6032309,10.0
30445791b1a748e2,1,probability,-5.39306,40.0
30445791b1a748e2,2,prob_volatility,-0.46270016,0.0
30445791b1a748e2,3,rep_closing_rate,-0.46067593,0.6735112936344969
30445791b1a748e2,4,log_amount,0.429977,13.018250237071227
30445791b1a748e2,5,customer_win_ratio,-0.3266733,0.543640897755611
30458d61184c597b,1,probability,-4.543707,10.0
30458d61184c597b,2,prob_x_closing_rate,1.649451,7.601935038009675
30458d61184c597b,3,stage_x_prob,-0.8223077,30.0
30458d61184c597b,4,saledate_delta,0.6794467,0.0
30458d61184c597b,5,push_ratio,0.6674603,0.0
30649aecf56cb50c,1,probability,-4.6868033,70.0
30649aecf56cb50c,2,prob_x_closing_rate,2.4932678,43.58490566037736
30649aecf56cb50c,3,stage_x_prob,1.7272104,210.0
30649aecf56cb50c,4,update_intensity,0.5323307,10.0
30649aecf56cb50c,5,prob_volatility,-0.52539694,0.0
307353e35a214e4c,1,probability,-4.9271708,60.0
307353e35a214e4c,2,prob_x_closing_rate,2.11301,37.89473684210526
307353e35a214e4c,3,push_ratio,0.5994543,0.0
307353e35a214e4c,4,prob_volatility,-0.53599906,0.0
307353e35a214e4c,5,total_days_pushed,0.34039313,0.0
3073b1a378033eea,1,probability,-5.0280175,10.0
3073b1a378033eea,2,stage_x_prob,-0.94785774,30.0
3073b1a378033eea,3,customer_win_ratio,-0.5601305,0.0
3073b1a378033eea,4,push_ratio,0.5215993,0.0
3073b1a378033eea,5,prob_volatility,-0.44637844,0.0
307ec92f493c2e56,1,probability,-5.1460085,10.0
307ec92f493c2e56,2,push_ratio,-0.6837643,0.717948717948718
307ec92f493c2e56,3,prob_x_closing_rate,-0.6518499,5.5389908256880735
307ec92f493c2e56,4,prob_volatility,-0.4141311,0.0
307ec92f493c2e56,5,saledate_delta,-0.4004755,39.0
30802739f783cc74,1,probability,-4.7532206,10.0
30802739f783cc74,2,stage_x_prob,0.98283,40.0
30802739f783cc74,3,push_ratio,0.6139162,0.0
30802739f783cc74,4,prob_volatility,-0.58278906,0.0
30802739f783cc74,5,update_intensity,0.4842451,10.0
3082de22d730d1f6,1,probability,-5.301112,33.0
3082de22d730d1f6,2,push_ratio,-0.5703999,0.8286252354048964
3082de22d730d1f6,3,log_amount,0.56235224,12.180625233769097
3082de22d730d1f6,4,prob_volatility,-0.46082747,2.321637353248781
3082de22d730d1f6,5,rep_closing_rate,-0.43210837,0.6735112936344969
30831766705681c9,1,probability,-5.3463926,1.0
30831766705681c9,2,prob_x_closing_rate,-2.6646655,0.7707423580786026
30831766705681c9,3,stage_x_prob,-1.6286838,9.0
30831766705681c9,4,stage_rank,0.48166975,9.0
30831766705681c9,5,prob_volatility,-0.41316888,0.0
3084e9b46a3b443b,1,probability,-4.9763618,10.0
3084e9b46a3b443b,2,push_ratio,-0.7064064,1.0294117647058822
3084e9b46a3b443b,3,stage_x_prob,0.6601614,40.0
3084e9b46a3b443b,4,prob_x_closing_rate,-0.5798108,5.8733624454148465
3084e9b46a3b443b,5,update_intensity,0.5443212,10.0
30a4b2409663ec0b,1,probability,-5.063886,10.0
30a4b2409663ec0b,2,prob_x_closing_rate,1.0197166,6.944971537001897
30a4b2409663ec0b,3,stage_x_prob,-0.9320374,30.0
30a4b2409663ec0b,4,push_ratio,0.6510595,0.0
30a4b2409663ec0b,5,prob_volatility,-0.47156098,0.0
30a9ad3c9b87f687,1,probability,-4.965249,10.0
30a9ad3c9b87f687,2,prob_x_closing_rate,1.0239073,7.178502879078695
30a9ad3c9b87f687,3,stage_x_prob,-0.90922844,30.0
30a9ad3c9b87f687,4,push_ratio,0.64790916,0.0
30a9ad3c9b87f687,5,prob_volatility,-0.44867516,0.0
30ad8384a1e73b99,1,probability,-4.808942,50.0
30ad8384a1e73b99,2,prob_x_closing_rate,1.7615348,29.596412556053814
30ad8384a1e73b99,3,stage_x_prob,0.6213547,150.0
30ad8384a1e73b99,4,update_intensity,0.5888304,10.0
30ad8384a1e73b99,5,prob_volatility,-0.5845465,0.0
30bf857ffea0650c,1,probability,-5.117126,1.0
30bf857ffea0650c,2,prob_x_closing_rate,-2.495499,0.0
30bf857ffea0650c,3,stage_x_prob,-1.5407023,2.0
30bf857ffea0650c,4,customer_win_ratio,-0.5591933,0.0
30bf857ffea0650c,5,deal_share_rep,-0.43668544,0.07692307692307693
30cfa4ff468683ef,1,probability,-4.4210544,50.0
30cfa4ff468683ef,2,prob_x_closing_rate,2.2206976,38.00967519004838
30cfa4ff468683ef,3,push_ratio,0.72219884,0.0
30cfa4ff468683ef,4,stage_x_prob,0.71557385,150.0
30cfa4ff468683ef,5,update_intensity,0.58383864,10.0
30d427fdd2088760,1,probability,-4.9673476,10.0
30d427fdd2088760,2,prob_x_closing_rate,1.1589944,7.598299681190223
30d427fdd2088760,3,stage_x_prob,-0.9338067,30.0
30d427fdd2088760,4,push_ratio,0.6340826,0.0
30d427fdd2088760,5,prob_volatility,-0.47390738,0.0
30d8c29707661f66,1,probability,-4.933201,10.0
30d8c29707661f66,2,prob_x_closing_rate,1.2078197,7.50503018108652
30d8c29707661f66,3,stage_x_prob,-0.908604,30.0
30d8c29707661f66,4,push_ratio,0.6620069,0.0
30d8c29707661f66,5,prob_volatility,-0.473402,0.0
30df2c1f043f0817,1,probability,-5.1950736,10.0
30df2c1f043f0817,2,stage_x_prob,-1.0117952,30.0
30df2c1f043f0817,3,push_ratio,0.54478514,0.0
30df2c1f043f0817,4,prob_volatility,-0.46080837,0.0
30df2c1f043f0817,5,prob_x_closing_rate,-0.32827684,5.338208409506398
3104a2b3829cf401,1,probability,-5.31799,1.0
3104a2b3829cf401,2,prob_x_closing_rate,-2.0416822,0.5535714285714286
3104a2b3829cf401,3,stage_x_prob,-1.2933468,3.0
3104a2b3829cf401,4,push_ratio,-0.35529602,0.9966964350540913
3104a2b3829cf401,5,prob_volatility,-0.32896376,0.0
3112641d3362d77a,1,probability,-5.399097,1.0
3112641d3362d77a,2,prob_x_closing_rate,-2.3592062,0.5686274509803921
3112641d3362d77a,3,stage_x_prob,-1.3966602,3.0
3112641d3362d77a,4,customer_win_ratio,-0.57445085,0.0
3112641d3362d77a,5,prob_volatility,-0.31773356,0.0
31165d4b506d8ef0,1,probability,-4.814975,50.0
31165d4b506d8ef0,2,stage_x_prob,1.6813824,200.0
31165d4b506d8ef0,3,prob_x_closing_rate,0.8360791,26.691042047531994
31165d4b506d8ef0,4,push_ratio,0.6713278,0.0
31165d4b506d8ef0,5,update_intensity,0.5654289,10.0
3116a20c215a8fc0,1,probability,-5.1693006,10.0
3116a20c215a8fc0,2,stage_x_prob,-1.0056307,30.0
3116a20c215a8fc0,3,push_ratio,0.5325272,0.0
3116a20c215a8fc0,4,prob_volatility,-0.44977036,0.0
3116a20c215a8fc0,5,prob_x_closing_rate,-0.36288843,5.0
3124b29efad662b4,1,probability,-5.126836,10.0
3124b29efad662b4,2,prob_x_closing_rate,-2.6106098,1.1111111111111112
3124b29efad662b4,3,stage_x_prob,-0.9649043,30.0
3124b29efad662b4,4,push_ratio,0.45853895,0.0
3124b29efad662b4,5,prob_volatility,-0.42617676,0.0
3141a155f4392933,1,probability,-4.673904,50.0
3141a155f4392933,2,prob_x_closing_rate,1.8316348,31.65137614678899
3141a155f4392933,3,stage_x_prob,1.7733505,250.0
3141a155f4392933,4,push_ratio,0.63106406,0.0
3141a155f4392933,5,prob_volatility,-0.51202905,0.0
3146d65c611058d7,1,probability,-4.4835463,10.0
3146d65c611058d7,2,prob_x_closing_rate,-2.5347521,2.0833333333333335
3146d65c611058d7,3,stage_x_prob,1.1555493,40.0
3146d65c611058d7,4,customer_win_ratio,-0.57920766,0.0
3146d65c611058d7,5,prob_volatility,-0.5204282,0.0
314907c6b4d0d3e2,1,probability,-4.7158704,50.0
314907c6b4d0d3e2,2,prob_x_closing_rate,1.2996374,26.691042047531994
314907c6b4d0d3e2,3,stage_x_prob,0.77449524,150.0
314907c6b4d0d3e2,4,saledate_delta,0.66312957,0.0
314907c6b4d0d3e2,5,push_ratio,0.6604517,0.0
3151507c91d82197,1,probability,-4.5516467,30.0
3151507c91d82197,2,prob_x_closing_rate,1.0944842,26.142857142857142
3151507c91d82197,3,prob_volatility,-0.6622928,0.0
3151507c91d82197,4,update_intensity,0.6341657,10.0
3151507c91d82197,5,stage_x_prob,0.6297822,90.0
317b6f281b6acdc4,1,probability,-4.2774386,70.0
317b6f281b6acdc4,2,prob_x_closing_rate,3.1334195,51.935483870967744
317b6f281b6acdc4,3,stage_x_prob,1.7094454,210.0
317b6f281b6acdc4,4,push_ratio,0.73256344,0.0
317b6f281b6acdc4,5,update_intensity,0.52249223,10.0
3182888a55ac01a3,1,probability,-5.1900787,10.0
3182888a55ac01a3,2,prob_x_closing_rate,-1.2783053,4.252336448598131
3182888a55ac01a3,3,stage_x_prob,-0.95501554,30.0
3182888a55ac01a3,4,customer_win_ratio,-0.5226839,0.0
3182888a55ac01a3,5,prob_volatility,-0.42952254,0.0
318399dade3a0715,1,probability,-4.689097,30.0
318399dade3a0715,2,prob_x_closing_rate,0.9063157,21.535508637236084
318399dade3a0715,3,push_ratio,0.68001837,0.0
