chance_id,business_unit,org_country,pricelist,status,amount,probability,deal_age,pred_win_prob_cal,pred_win_prob_p05,pred_win_prob_p95,expected_rev,rev_p05,rev_p95
00f2665ec46579df,4,c2397d14e54a98b9,28c9c64e5918b06e,Open,2556.49962952868,10,0,0.0,0.00887333517894149,0.6719240456819534,0.0,22.684678097647723,1717.7735738573258
00f8be2260929821,3,6b7e1f5b521de19b,,Open,10655.425849350459,80,0,0.0070125296711921695,0.31118810176849365,0.9854765295982361,74.72148992775811,3315.8417435943084,10500.672087409226
010892986982669c,2,6b7e1f5b521de19b,6f9a9c5f2856c8b3,Open,9721.332606136886,60,0,0.0030671000480651856,0.10600151829421521,0.9080141067504882,29.8162997035401,1030.47601609357,8827.10714278578
010978d972a1937f,0,6b7e1f5b521de19b,6f9a9c5f2856c8b3,Open,426820.3246512218,50,0,0.00116905365139246,0.06508986707776786,0.772968816757202,498.97585902202604,27781.67819763775,329918.8013135797
010c6e0b9ae07253,3,6b7e1f5b521de19b,,Open,2.4198904513070483,1,0,0.0,0.00010616706567816437,0.00018618117610458282,0.0,0.0002569126684778782,0.00045053805026859593
013825ce6d9ea318,0,6b7e1f5b521de19b,6f9a9c5f2856c8b3,Open,1.170863568534039,40,0,0.0011230711825191975,0.2372162602841854,0.9547216355800628,0.0013149631324821706,0.27774787703064074,1.1178487811919267
0148e465addc6420,3,6b7e1f5b521de19b,,Open,4143.3804614791225,10,677,0.0,0.0001368278964946512,0.001441064703976735,0.0,0.5669300329212255,5.970879338184399
014df8fc397fef8d,3,6b7e1f5b521de19b,d4f34f97b6d22a81,Open,634.3345668274252,10,0,0.0,0.00015085874183569105,0.0019498597597703334,0.0,0.09569491465447344,1.2368634460881418
0151caf751624411,6,6b7e1f5b521de19b,,Open,88724.25999587397,90,0,0.019164848048239945,0.9844419836997986,0.9999395191669465,1700.3869610134589,87343.88651263487,88718.89387871737
015ed8eacd574ff6,3,6b7e1f5b521de19b,,Open,2.4198904513070483,10,0,0.0,0.0002028022921876982,0.03153056567534804,0.0,0.0004907593303681929,0.07630051480208448
017062c1d7d96fef,0,062b9e5a52eb6d8e,,Open,211886.93573359575,90,468,0.19263404458761216,0.3047894686460495,0.9996609151363373,40816.63742563799,64580.90655528229,211815.0880808806
018634d792cf9f2e,0,6b7e1f5b521de19b,d4f34f97b6d22a81,Open,2964.505440627761,25,34,0.0,0.0004702483172877692,0.1482468020170925,0.0,1.3940536950456413,439.47845113533725
018c7eea8a1f3f67,0,6b7e1f5b521de19b,,Open,9136393.74559947,10,736,0.0,0.000257764125126414,0.044900809228420206,0.0,2355.034540644888,410231.4726068933
019b79cf05783dd6,0,674ec33189ed753c,,Open,3163431.287434749,10,1216,0.0,0.00010464312581461854,0.0011136836314108221,0.0,331.0313382169351,3523.0616439089436
01a1531aa45cd621,2,6b7e1f5b521de19b,d4f34f97b6d22a81,Open,1.170863568534039,10,0,0.0,0.0016783666971605274,0.765200302004814,0.0,0.001965138420346064,0.8959451562486809
01ad8b4e3734244d,6,6b7e1f5b521de19b,,Open,34210.72522011173,5,432,0.0,8.099448677967303e-05,0.0001390439785609487,0.0,2.770880131563366,4.756795344059722
01b50064c9ac61d4,2,6b7e1f5b521de19b,6f9a9c5f2856c8b3,Open,1119646.8813839448,50,0,0.001301340665668249,0.029664299357682465,0.5302788823843002,1457.0420179335617,33213.54026426893,593725.0969253454
01b66362be913fb5,0,6b7e1f5b521de19b,,Open,2496199.0774283707,60,2,0.03754243813455105,0.22551239356398584,0.9206845045089722,93713.399435878,562923.8287630851,2298211.810757893
01d5306772786690,2,6b7e1f5b521de19b,,Open,121130.27981900205,50,0,0.00028759543783962727,0.017578789591789247,0.47302970588207205,34.836515860182466,2129.3237021327923,57298.22063619563
01e648f75557b90c,0,6b7e1f5b521de19b,6f9a9c5f2856c8b3,Open,1.170863568534039,30,0,0.0,0.02926813969388604,0.5256938576698302,0.0,0.03426899848633616,0.6155157861477226
01ee9d1503620002,0,6b7e1f5b521de19b,6f9a9c5f2856c8b3,Open,362.56163530896134,40,0,0.00028759543783962727,0.05322647541761398,0.5853571504354477,0.104271072250532,19.297877969142355,212.2280457016696
01f27197cd7e304c,2,6b7e1f5b521de19b,6f9a9c5f2856c8b3,Open,1.170863568534039,10,0,0.0,0.00108820635068696,0.6519014447927475,0.0,0.0012741411710667377,0.7632876519825321
01f7b12471766591,0,6b7e1f5b521de19b,6f9a9c5f2856c8b3,Open,368869.1381210446,30,0,0.0,0.025504804123193028,0.5800135999917984,0.0,9407.935114868276,213949.11672745898
01fee37a4ba63472,2,6b7e1f5b521de19b,,Open,25875.21886714959,10,336,0.0,0.00017665190825937315,0.006894907448440782,0.0,4.570906789510911,178.40723929714517
020544cf12d9a272,0,6b7e1f5b521de19b,6f9a9c5f2856c8b3,Open,822942.0430264678,55,1,0.001301340665668249,0.010291474405676126,0.4363103449344632,1070.9279460784524,8469.286973161716,359058.12665395
02062e7e2f8e9ef6,5,6b7e1f5b521de19b,d4f34f97b6d22a81,Open,1.170863568534039,60,63,0.0028538778424263,0.016880127601325512,0.18863579705357547,0.0033415015947434812,0.019764326440597915,0.22086678249141212
0221790856832d6f,2,6b7e1f5b521de19b,6f9a9c5f2856c8b3,Open,98.49392076768089,10,31,0.0,0.00026993284845957535,0.008780778246000407,0.0,0.026586744588771825,0.8648532768401401
022c1555f7383c21,2,6b7e1f5b521de19b,d4f34f97b6d22a81,Open,584.9082808398963,50,58,0.0010428334586322307,0.08707721270620823,0.8053498655557632,0.6099619254909011,50.93218278431823,471.05580533686305
0239b597d1184004,0,6b7e1f5b521de19b,6f9a9c5f2856c8b3,Open,240892.17276956938,15,863,0.0,0.001173488804488443,0.023686479311436408,0.0,282.6842678339854,5705.88746659337
024350fd0cda0a27,3,6b7e1f5b521de19b,,Open,2046.6148673782125,20,0,0.0,0.02151812454685569,0.39987067729234693,0.0,44.039313615690915,818.3812731751126
0247b695f12ace0a,4,fd10c5543bdbcbc9,d4f34f97b6d22a81,Open,1.170863568534039,10,0,0.0,0.000338126061251387,0.004685022286139428,0.0,0.00039589948669115804,0.005485521912610712
025bdcf0cad7221f,5,6b7e1f5b521de19b,6f9a9c5f2856c8b3,Open,1.170863568534039,60,0,0.0011230711825191975,0.035702555906027555,0.7101121753454207,0.0013149631324821706,0.041802822013917454,0.8314444756844085
02656a5f48cb6e7c,2,6b7e1f5b521de19b,6f9a9c5f2856c8b3,Open,98.49392076768089,10,0,0.0,0.0005508837872184813,0.1953245200216769,0.0,0.05425870409049708,19.238277799000347
02656d4b0f32298a,3,6b7e1f5b521de19b,,Open,5083.8994500666495,10,0,0.0,0.00016037751629482955,0.026920782867819067,0.0,0.815343166894339,136.86255321706903
0271c24df2a4d339,5,6b7e1f5b521de19b,6f9a9c5f2856c8b3,Open,1196.2046564002223,50,46,0.00116905365139246,0.01467485404573381,0.13514537103474128,1.3984274213773429,17.554128741500424,161.66152212269324
0276686e3d1f6652,2,6b7e1f5b521de19b,6f9a9c5f2856c8b3,Open,139296.57210737836,10,0,0.0,0.0005291694833431393,0.3616678133606909,0.0,73.71149509353175,50379.086642715345
02e9f09e00f64192,0,6b7e1f5b521de19b,6f9a9c5f2856c8b3,Open,26274.495673199377,15,143,0.0,0.0010928187286481262,0.01013620840385556,0.0,28.713260957456434,266.3237638497501
02eb81b82109e78f,3,6b7e1f5b521de19b,,Open,29324.531411075328,10,0,0.0,0.00016037751629482955,0.026418520789593447,0.0,4.7029955142179745,774.7107427285796
02eee8275282a416,3,6b7e1f5b521de19b,,Open,2.4198904513070483,10,0,0.0,0.0001517322256404441,0.0018873899767640977,0.0,0.0003671753639828771,0.004567276982664072
02f2ac7475cc6524,3,6b7e1f5b521de19b,,Open,6590.9859511915865,10,0,0.0,0.00016591365711065008,0.028797993157058933,0.0,1.0935345831271128,189.80716832068688
02ffdbf29ae16985,2,6b7e1f5b521de19b,6f9a9c5f2856c8b3,Open,1.170863568534039,10,0,0.0,0.00016259662734228187,0.025178011693060387,0.0,0.00019037846732158345,0.029480016619528444
0320249ad7e61803,4,75c64824a2a4e380,28c9c64e5918b06e,Open,32123.5031933916,10,0,0.0,0.00046401606232393533,0.270476399362087,0.0,14.905821459847932,8688.649478645064
0327fc52f3c40a25,5,6b7e1f5b521de19b,d4f34f97b6d22a81,Open,13707.11230296319,60,16,0.0028538778424263,0.048507686145603655,0.6202812552452085,39.11842408507558,664.9003015546809,8502.264825069049
032bdb741257e6a6,5,6b7e1f5b521de19b,d4f34f97b6d22a81,Open,4271.355885203606,10,0,0.0,0.0004301672117435373,0.2809278696775435,0.0,1.8373972515023838,1199.9429094648872
036ab6cc1f62aff3,2,6b7e1f5b521de19b,6f9a9c5f2856c8b3,Open,1969.696260680227,60,0,0.0035539745294954628,0.4252043902873993,0.9761253029108048,7.000250341299982,837.5234975739062,1922.670359098766
0375f4dbcc121905,5,6b7e1f5b521de19b,6f9a9c5f2856c8b3,Open,300237.6949211697,60,333,0.0014620632398873567,0.0072177501628175374,0.16793167367577547,438.96649697275717,2167.0406714012347,50419.4186086689
0379a682af30080e,5,6b7e1f5b521de19b,d4f34f97b6d22a81,Open,6091.577363923724,90,0,0.4338136948645115,0.9919326901435852,0.9999419569969177,2642.6096837967716,6042.434721814629,6091.223790480014
037a3d5a21c266d7,0,6b7e1f5b521de19b,6f9a9c5f2856c8b3,Open,871978.111616442,33,0,0.0002038492588326335,0.02935396665707231,0.5872245162725447,177.75209177129108,25596.016414085912,512046.9247942121
03884f17e5d0db68,5,6b7e1f5b521de19b,6f9a9c5f2856c8b3,Open,423339.22595788236,10,0,0.0,0.0013641920406371355,0.6576229065656661,0.0,577.516002541229,278397.5722376819
03a009d02272bfe3,2,6b7e1f5b521de19b,d4f34f97b6d22a81,Open,484442.1588981625,10,0,0.0,0.0006605813774513081,0.4513361155986785,0.0,320.0134686204336,218646.24222933443
03bddecc9d08f381,3,6b7e1f5b521de19b,d4f34f97b6d22a81,Open,586011.7479713127,60,1241,0.0012113013304769992,0.0019741517142392697,0.018070706725120535,709.8368099928031,1156.8760968219178,10589.64643506484
03c3c1cd7409f1f9,2,6b7e1f5b521de19b,6f9a9c5f2856c8b3,Open,382412.1699915014,60,0,0.0028538778424263,0.2542554274201393,0.9488619923591614,1091.3576186129055,97230.36973185214,362856.3735205263
03cfd79221248841,3,6b7e1f5b521de19b,,Open,7462.80698704363,1,4,0.0,0.00010485053207958117,0.000203435038565658,0.0,0.7824792833987406,1.518196427217283
03dd6dfefc04ac70,3,6b7e1f5b521de19b,,Open,1.170863568534039,10,0,0.0,0.0006050894269719719,0.03111115070059895,0.0,0.0007084771657466199,0.036426912930503555
03edf963b73890aa,4,6d74405afdbc85ba,28c9c64e5918b06e,Open,225612.24480950585,75,100,0.06964747980237007,0.08314509242773056,0.7386134415864944,15713.32426353743,18758.550947514137,166640.23660280384
0412df1b35c081f4,4,062b9e5a52eb6d8e,28c9c64e5918b06e,Open,42215.01463907364,30,387,8.101324056042358e-06,0.0006273357517784462,0.002949116623494774,0.3419975136217076,26.48298794494137,124.49700143316731
041948f4a103d6f9,2,6b7e1f5b521de19b,,Open,631.5711510151842,10,0,0.0,0.0002491800842108205,0.07033273652195929,0.0,0.15737495259508844,44.42012735922151
0428dcad09f0ba51,2,6b7e1f5b521de19b,6f9a9c5f2856c8b3,Open,350226.3013874244,70,88,0.03758092597126961,0.038168390095233914,0.6519652754068375,13161.828705632355,13367.574092966177,228335.38703877022
0433ebb507928e28,0,6b7e1f5b521de19b,6f9a9c5f2856c8b3,Open,11768.777709593114,10,2,0.0,0.0005382826726417989,0.2899859048426149,0.0,6.334929119247009,3412.779653007956
043fd8f8d10d08c0,4,75c64824a2a4e380,28c9c64e5918b06e,Open,1.170863568534039,10,0,0.0,0.0001988541291211732,0.03153056567534804,0.0,0.0002328310552405454,0.03691799064453488
044079ac77db8215,3,6b7e1f5b521de19b,,Open,11485.134609700683,70,0,0.0010428334586322307,0.2061539836227894,0.9338661462068557,11.977082647890898,2367.706252233766,10725.578396628156
044328c63b05b6b0,2,6b7e1f5b521de19b,,Open,35845.270270304114,90,128,0.2003546454012394,0.6019232749938965,0.9998907268047332,7181.766414318369,21576.10247414281,35841.35334308648
044b0f0c2b5703bf,2,6b7e1f5b521de19b,6f9a9c5f2856c8b3,Open,14328.370274130277,60,0,0.003466563671827316,0.2322713501751423,0.9372271627187729,49.67020786879042,3328.0699093816133,13428.937818407127
0454cc9dfdb125f9,5,6b7e1f5b521de19b,,Open,346767.03813750326,70,0,0.0028538778424263,0.22412293255329133,0.9343836963176727,989.6307666244163,77718.44550019625,324013.4668560517
046ea1701cbba93f,2,6b7e1f5b521de19b,6f9a9c5f2856c8b3,Open,1.170863568534039,10,0,0.0,0.0008053897327044979,0.5348585039377212,0.0,0.0009430014964950642,0.6262463365812975
048247b97e8f70de,3,6b7e1f5b521de19b,d4f34f97b6d22a81,Open,1.170863568534039,10,0,0.0,0.05059421993792057,0.6243075937032698,0.0,0.0592389289037097,0.7309790170263094
0492156d33f1006a,2,6b7e1f5b521de19b,6f9a9c5f2856c8b3,Open,404830.0236023727,60,0,0.0030671000480651856,0.14364921823143958,0.888421431183815,1241.6541848490674,58153.51640709607,359659.66895499756
049f851f322e218a,0,6b7e1f5b521de19b,6f9a9c5f2856c8b3,Open,98.49392076768089,10,0,0.0,0.0006670925009530038,0.19798868447542184,0.0,0.06570455593357924,19.50068180161957
04abfd466d6ba111,6,6b7e1f5b521de19b,,Open,201842.35654069122,99,0,0.9997202754020691,0.9603889435529709,0.9999293625354767,201785.89626866244,193847.16756235654,201828.09890839178
04baa2539420bbb7,6,6b7e1f5b521de19b,,Open,2151777.955566335,0,233,0.0,8.538164001947735e-05,0.0001584023899340536,0.0,183.72233080401173,340.8467707691193
04d0609713507ec7,2,6b7e1f5b521de19b,6f9a9c5f2856c8b3,Open,1536619.758403263,70,0,0.003466563671827316,0.282116162776947,0.9656808197498321,5326.790231892819,433505.26988796797,1483884.227938652
04e2ef3dbe1e4fa4,4,255414ab73601d72,28c9c64e5918b06e,Open,49645.696104815484,10,474,0.0,0.00022290775959845632,0.005962061509490012,0.0,11.066410892430229,295.9906938583586
04e33ae8fef292a4,1,6b7e1f5b521de19b,,Open,5863.460546876247,10,99,0.0,0.0009283822437282652,0.010874039959162474,0.0,5.44353265852113,63.759504285704956
04e4067488b99383,2,6b7e1f5b521de19b,,Open,1.170863568534039,1,397,0.0,7.882436802901794e-05,0.0001591567546711303,0.0,9.229258083789635e-05,0.0001863508457305362
04f698295229f879,5,6b7e1f5b521de19b,6f9a9c5f2856c8b3,Open,97838.09054714767,60,509,0.001301340665668249,0.00180097347474657,0.01892145578749476,127.32068588033557,176.20380589526607,1851.2391046207638
04fe7ab59d736dba,2,6b7e1f5b521de19b,6f9a9c5f2856c8b3,Open,268769.313465648,10,0,0.0,0.020382857602089643,0.6490285038948059,0.0,5478.286644181697,174438.94541144362
053059bf0910eaa8,3,6b7e1f5b521de19b,d4f34f97b6d22a81,Open,37323.751632094485,50,0,0.00116905365139246,0.11077979989349843,0.8701390385627746,43.633468129165344,4134.717737078063,32476.853360706486
0543007fabd4c7ac,3,6b7e1f5b521de19b,,Open,611336.7278744653,10,0,0.0,0.0006618488492676988,0.3679200559854505,0.0,404.6125098587952,224923.0431455354
0551ce5de4e1f79b,5,6b7e1f5b521de19b,d4f34f97b6d22a81,Open,1.170863568534039,10,0,0.0,0.0001687106559984386,0.029559524264186603,0.0,0.0001975371607320505,0.03461017006413404
055a01ae35d1a28e,5,6b7e1f5b521de19b,,Open,184324.9300538383,70,0,0.0028538778424263,0.23441996946930885,0.9273871153593063,526.0408336874267,43209.44447565326,170940.565171435
055db1cc254c7137,4,7608f4f5fafe9b10,,Open,44609.03985997288,1,871,0.0,0.00015092970497789792,0.001731884840410201,0.0,6.7328292254129956,77.25771987874143
0562c84dd7721a83,3,6b7e1f5b521de19b,d4f34f97b6d22a81,Open,11912.799727048252,30,180,0.0,0.003229550016112626,0.03949764128774403,0.0,38.47298255043517,470.5274903516868
057029df536002e3,5,6b7e1f5b521de19b,6f9a9c5f2856c8b3,Open,98.49392076768089,10,50,0.0,0.00023093275158316828,0.006387167493812739,0.0,0.02274547213709511,0.6290971690654988
0575b7c6729c446b,2,6b7e1f5b521de19b,,Open,185782.2846614419,30,0,0.0002539545763283968,0.13871022462844848,0.8881906986236572,47.18026139051809,25769.902437374963,165010.09720534523
0576d1b0bdea888c,3,6b7e1f5b521de19b,,Open,4270.878534760398,90,0,0.08362186811864376,0.9449324935674668,0.9999065160751343,357.13884158448053,4035.6919035749115,4270.479276272344
0596bc7e00415f54,5,6b7e1f5b521de19b,d4f34f97b6d22a81,Open,1.170863568534039,10,0,0.0,0.0006695614312775433,0.31572286933660504,0.0,0.0007839650867783831,0.3696684054592635
059c0be58aec5029,4,7545e34e09ae9cad,28c9c64e5918b06e,Open,1.170863568534039,10,0,0.0,0.00015884339591138997,0.0019925193395465613,0.0,0.00018598394537487522,0.0023329683042745734
05b934aeb51c43e5,2,6b7e1f5b521de19b,,Open,1.170863568534039,10,0,0.0,0.00108820635068696,0.6832732051610947,0.0,0.0012741411710667377,0.8000197032786098
05b9ef5bb0a00487,2,6b7e1f5b521de19b,6f9a9c5f2856c8b3,Open,1.170863568534039,10,0,0.0,0.0005964741139905527,0.18463647738099095,0.0,0.0006983898096451577,0.21618412478786142
05d20a16c0f9b24d,2,6b7e1f5b521de19b,6f9a9c5f2856c8b3,Open,6009.906030357736,10,226,0.0,0.00016402115506934932,0.0015856083075050259,0.0,0.9857517289575238,9.529356929059778
05e613787e70ac3e,4,fc3655a0b667e091,28c9c64e5918b06e,Open,307.1332733086347,1,180,0.0,8.582729133195244e-05,0.0001499911959399469,0.0,0.026360416925996364,0.04606728697651269
05ff4e014164b243,1,6b7e1f5b521de19b,,Open,89664.46366676311,10,0,0.0,0.0002174109875340946,0.052061137929558715,0.0,19.494039592505914,4668.03401033526
06142c408f89c7b1,2,6b7e1f5b521de19b,6f9a9c5f2856c8b3,Open,48085.57018410644,20,91,0.0,0.0009299732861109078,0.0057726007420569655,0.0,44.71829571863015,277.5787981270051
0618ea4f10b537b9,4,38080774be85927f,d4f34f97b6d22a81,Open,2126322.5522180246,50,0,0.00116905365139246,0.057839191332459454,0.7570241063833236,2485.785143708616,122984.77693226184,1609677.429975558
061a3f76d803f056,3,6b7e1f5b521de19b,d4f34f97b6d22a81,Open,1.170863568534039,10,0,0.0,0.0005305582744767889,0.299844391644001,0.0,0.0006212113545691552,0.351076874405213
064b151e7c69c1d5,3,6b7e1f5b521de19b,,Open,1.170863568534039,10,0,0.0,0.0001855408314440865,0.0026203462970443066,0.0,0.00021724300001339574,0.0030680680161522516
064dad834f895d49,2,6b7e1f5b521de19b,6f9a9c5f2856c8b3,Open,98.49392076768089,40,0,0.0,0.028380311466753485,0.4519392520189285,0.0,2.795288148968523,44.513268880157305
067edfd8aecd43ce,0,6b7e1f5b521de19b,,Open,4271.355885203606,10,0,0.0,0.0006714326475048438,0.517083790898323,0.0,2.8679277904376526,2208.6488933969426
068def42c743e4e3,0,6b7e1f5b521de19b,6f9a9c5f2856c8b3,Open,1.170863568534039,10,0,0.0,0.00037155913305468856,0.2974052667617797,0.0,0.00043504505244982644,0.3482209919415152
0690c5285e3178d4,3,6b7e1f5b521de19b,,Open,11485.134609700683,10,0,0.0,0.00017302581763942726,0.030974642280489174,0.0,1.987224806542345,355.74793607874426
0692f6d82a206a16,0,6b7e1f5b521de19b,,Open,89530.01680955871,10,173,0.0,0.00013815013153362088,0.004255749133881175,0.0,12.368583598447824,381.01729149364655
069b8a80bd8013ef,3,6b7e1f5b521de19b,,Open,29324.531411075328,30,107,0.0,0.0022606448037549853,0.017175687942653887,0.0,66.2923495569973,503.6690005811817
06a1027a7ec72a63,5,6b7e1f5b521de19b,d4f34f97b6d22a81,Open,33009230.704332188,1,0,0.0,0.00011663518744171597,0.00026437050109962,0.0,3850.0378105066306,8726.666862217264
06bd6d4d5fa992e3,4,6828ce51082c111b,28c9c64e5918b06e,Open,1.170863568534039,10,0,0.0,0.0005806979810586199,0.31572286933660504,0.0,0.0006799181103428074,0.3696684054592635
06cf05966c654289,2,6b7e1f5b521de19b,,Open,25654.101903090123,50,0,0.00028759543783962727,0.04626871030777693,0.6322201877832412,7.378002669201619,1186.9822091602657,16219.041122582043
06dfa6a6f8f0d0ce,2,6b7e1f5b521de19b,6f9a9c5f2856c8b3,Open,5126.849721354915,70,0,0.016578954085707663,0.2782433688640594,0.9694537997245788,84.99780613466626,1426.511938129556,4970.243942984421
06f86606e794ba85,3,6b7e1f5b521de19b,,Open,41819.55434883915,50,0,0.0011230711825191975,0.0378452330827713,0.6700236469507214,46.966336354976626,1582.6707817494398,28020.090318663108
070094c4902361d1,2,6b7e1f5b521de19b,6f9a9c5f2856c8b3,Open,149258.9478504504,40,0,0.00099477581679821,0.01601771470159292,0.3450057879090308,148.47919176237323,2390.7872433284506,51495.20090561758
0722c063c973e0e5,2,6b7e1f5b521de19b,6f9a9c5f2856c8b3,Open,1.170863568534039,10,0,0.0,0.0018883836746681482,0.8570031315088271,0.0,0.0022110396480833697,1.0034337448032715
07264f9e5aa471ff,5,6b7e1f5b521de19b,6f9a9c5f2856c8b3,Open,1.170863568534039,40,0,0.00028759543783962727,0.03680321797728539,0.6562697768211363,0.00033673502064301535,0.04309154713442047,0.7684023728098329
073ef51872542b69,6,6b7e1f5b521de19b,,Open,100296.84348946,90,120,0.0008781907614320517,0.13837484046816825,0.9996538102626801,88.0797613532402,13878.559717314869,100262.12175155837
075bc094265199eb,0,6b7e1f5b521de19b,,Open,1.170863568534039,10,0,0.0,0.00036152494722045957,0.30495915859937667,0.0,0.00042329638981662736,0.3570655686948041
07786cfb7f4dcdf4,3,6b7e1f5b521de19b,,Open,2.4198904513070483,30,0,0.0,0.02114398740231991,0.38067990690469733,0.0,0.05116613321743047,0.9212036717231331
077e958c818f9f1b,2,6b7e1f5b521de19b,6f9a9c5f2856c8b3,Open,35845.270270304114,10,0,0.0,0.0010897684725932777,0.4234946385025978,0.0,39.06304543216254,15180.279775150357
078dc0f4796ff688,5,6b7e1f5b521de19b,d4f34f97b6d22a81,Open,7869.581244316273,50,3,0.00028759543783962727,0.042376611940562726,0.4138076156377792,2.2632556635736574,333.48619052512146,3256.4926507783043
0790fdbbfdebb460,2,6b7e1f5b521de19b,6f9a9c5f2856c8b3,Open,346518.70857232093,80,0,0.21734714955091478,0.4199224144220352,0.9909209936857224,75314.85357425809,145510.9727460946,343372.6630291775
07a2dd78d977f460,4,d94a77dffd98d647,28c9c64e5918b06e,Open,1.170863568534039,10,0,0.0,0.00016037751629482955,0.02608444578945636,0.0,0.0001877801910415901,0.03054132728027556
07b06b4d9df8efff,3,6b7e1f5b521de19b,,Open,6202.200918213573,10,0,0.0,0.00015321540267905221,0.0012952769873663776,0.0,0.95027271118048,8.033568120384658
07b4d50b18a0ce0f,0,4dcb7378104041b8,,Open,2940320.756356726,1,0,0.0,0.0001167733884358313,0.0002373021568928379,0.0,343.35121780798124,697.7444574402316
07df59f8a05e0f24,3,6b7e1f5b521de19b,,Open,6647.0030299813125,97,60,0.9997202754020691,0.8130243360996247,0.9999334335327148,6645.143699731306,5404.17522550275,6646.560562471573
07eefefcee6c790a,4,bd661df59343798b,d4f34f97b6d22a81,Open,1.170863568534039,10,0,0.0,0.0005806979810586199,0.30884033441543574,0.0,0.0006799181103428074,0.36160989606090305
07f935fcc4b84499,3,6b7e1f5b521de19b,,Open,9648.963805727817,10,2,0.0,0.00017775955057004468,0.0240480151027441,0.0,1.7151954695728047,232.03842732597374
07fe10f6203bd5bc,0,c5340170d170e6cd,,Open,27685.304717477007,10,0,0.0,0.0003245099345804192,0.31677798628807063,0.0,8.984156422707434,8770.095078173988
0803cd8bff44b6cc,4,e9943875f43f341e,28c9c64e5918b06e,Open,18196.923990996405,10,109,0.0,0.00021978837976348585,0.0036435364978387934,0.0,3.9994724406604045,66.30115670959376
